来源,分类,标题,详细提示词,来源链接,许可证,风险备注
YouMind web detail,YouMind detail,wide-quote-card-portrait-151,"一张宽幅的名人金句卡，棕色背景，衬线体浅金色“{argument name=""金句"" default=""保持饥饿，保持愚蠢""}”，小字“——{argument name=""作者"" default=""Steve Jobs""}”，文字前面带一个大的淡淡的引号。人物头像在左边，文字在右边，文字占画面比例 2/3，人物占 1/3，人物有一点渐变过渡的感觉。",https://youmind.com/zh-CN/prompts/wide-quote-card-portrait-151,CC BY 4.0,
YouMind web detail,个人资料 / 头像,3D 社交媒体个人资料卡,"一只手中握着一张3D小红书个人资料卡，卡片中间方形镂空，一个{argument name=""角色"" default=""女孩""}随意地坐在卡片镂空的边缘，{argument name=""背景色调"" default=""温暖的米色和柔和的粉彩""}美学背景，逼真的深度和阴影，电影般的柔和光线，闪亮光滑的纹理，小红书风格的UI，漂浮的互动图标（点赞、评论、分享）带有发光的霓虹效果，闪光和光晕，背景中温馨的美学布置包括书籍、花瓶里的花和一台复古相机，梦幻氛围，Pixar风格+半现实主义融合，超高品质，4K，居中构图，高端影响者美学",https://youmind.com/zh-CN/prompts/3d-social-profile-card-18797,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,个人资料 / 头像,3D 社交媒体个人资料破屏而出,"一幅超寫實的3D插畫，描繪了一個略微傾斜的Twitter/X個人資料介面，背景為簡潔的黑色。原有的頭像（卡通女孩頭像）保持不變。個人資料介面與一張圖2完全一致，用戶名為“{argument name=""用戶名"" default=""Aigirl""}”，帶有認證徽章、詳細的個人簡介、粉絲數和推文欄。 螢幕右側，一位{argument name=""角色描述"" default=""圖1""}。她的五官與原圖相同（臉部未做任何修改），但現在擁有了燦爛自然的笑容、靈動的眼神和柔和透亮的肌膚。她一半身子在螢幕上掙脫，以動態的3D效果從螢幕中躍然而出。 螢幕掙脫造成的波紋劇烈晃動著。燈光採用柔和的影棚燈光，並帶有電影般的陰影 and 景深。超精細的4K分辨率，逼真的畫面与皮克斯風格的融合，畫面清晰銳利，在ArtStation上廣受歡迎。 重要提示： - 請勿變更頭像 (DP) - 保持 X 介面版面配置和文字樣式不變 - 保留女孩原有的臉部特徵 - 僅可將表情調整為自然微笑",https://youmind.com/zh-CN/prompts/3d-profile-breakout-13861,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,个人资料 / 头像,拼拼豆豆风格肖像,"以{argument name=""风格"" default=""拼豆风格""}绘制出图片中的主体人物，颜色接近画面中效果，背景换成{argument name=""背景"" default=""比较简单的装饰""}，整体画面温馨",https://youmind.com/zh-CN/prompts/perler-bead-style-character-illustration-20022,CC BY 4.0,
YouMind web detail,个人资料 / 头像,逼真的 iPhone 自拍风格东亚女性肖像,"生成一张 {argument name=""比例"" default=""9:16""} 竖版写实感人物照片，参考高级手机自拍质感，但不要完全普通生活照。整体像是用 iPhone 前置摄像头在温馨卧室中拍摄的精致自拍，保留柔和美型、干净构图和自然高级感。画质为真实手机照片质感，有轻微噪点、轻微柔焦和自然光感，但人物依然精致、漂亮、肤质自然干净，不要变成粗糙低质照片。画面中是一位{argument name=""人物描述"" default=""成年东方女性""}，坐在温馨卧室床上，上半身近景自拍构图，镜头略微从上方俯拍，人物位于画面中央偏右，头部微微低下，视线安静看向右下方，表情自然、平静、温柔，嘴唇自然闭合，整体气质柔和、成熟、安静。人物拥有浅蓝色或冰蓝色长发，发丝自然蓬松，有轻微凌乱感，部分头发垂落在脸侧和肩颈周围。人物保持精致写实美型，脸型柔和自然，五官清秀，皮肤白皙但不过度磨皮，可保留少量真实肤质纹理、细小毛孔、轻微肤色不均和几处很淡的小黑痣，但整体仍然干净、柔和、好看。人物身材丰腴，肩颈线条柔和，胸部饱满，不卡通化。服装为{argument name=""服装"" default=""浅蓝色丝缎吊带睡裙""}，带白色蕾丝花边，胸前有简洁小蝴蝶结和自然褶皱，布料柔软贴合身体，呈现真实丝缎材质光泽。人物一只手自然轻轻拉住肩带或肩部附近衣料，手指数量正常，姿态自然。背景为温馨卧室，有床铺、浅色床品、木质床头柜、暖黄色床头灯、窗帘和柔和室内光。背景轻微虚化，保留真实居家空间感。光线为室内暖光与自然光混合，略微偏暖，画面柔和、亲密、生活化，但保持干净高级。整体风格：写实手机自拍、高级自然美型、轻微 iPhone 前置摄像头质感、柔和暖光、自然肤质、真实比例、温馨卧室、精致但不过度商业修图。",https://youmind.com/zh-CN/prompts/realistic-female-iphone-selfie-portrait-21875,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,产品营销,GPT Image 2 身份保持肖像提示词,"请只把我上传的照片作为人物身份参考，用于保留本人真实长相。不要保留原照片里的背景、衣服、道具、坐姿和拍摄环境，请重新生成一张全新的{argument name=""写真类型"" default=""鬼马少女棚拍写真""}。

请严格保留本人真实身份特征，包括脸型、五官比例、眼睛、鼻子、嘴唇、肤色、年龄感、发际线、发型基础和整体气质，不要变成陌生人，不要欧美化，不要过度美颜，不要 AI 假脸。

发型请根据上传照片自然延展：
- 头发长度保持同一等级
- 是否有刘海遵循原图
- 如果原图是黑发，请处理为深棕黑、黑茶色或自然深咖色，不要纯黑死黑
- 只做写真化优化，不要大幅换发型

妆容统一为{argument name=""妆容风格"" default=""韩系鬼马少女妆""}：
清透奶油肌，自然平眉，浅粉棕或蜜桃粉眼妆，卧蚕明显，纤长睫毛，细眼线，大面积粉色或蜜桃粉腮红延伸到眼下并带一点鼻尖红晕，嘴唇为水润草莓粉或蜜桃粉。整体甜、灵、俏皮，不要浓妆，不要欧美妆。

整体风格为{argument name=""视觉风格"" default=""韩系少女杂志感、鬼马感、甜酷混合、精致棚拍写真""}。背景为浅灰白或奶白色无缝摄影棚背景，光线柔和明亮，画面干净通透，带轻微胶片颗粒感和 editorial 质感。",https://youmind.com/zh-CN/prompts/gpt-2-identity-preserving-portrait-18577,CC BY 4.0,
YouMind web detail,产品营销,中国古典风手机壳设计,"{argument name=""联名主题"" default=""王熙凤""}联名手机壳，凤冠霞帔金丝浮雕，背面烫金凤凰纹饰",https://youmind.com/zh-CN/prompts/phoenix-crown-phone-case-14749,CC BY 4.0,
YouMind web detail,产品营销,从产品灵感中进行时尚设计,"以这件商品为灵感，设计一套{argument name=""风格"" default=""清凉风格""}女装",https://youmind.com/zh-CN/prompts/product-inspired-clothing-set-16814,CC BY 4.0,
YouMind web detail,产品营销,以产品为灵感的时尚设计,"以这件商品为灵感，设计一套{argument name=""风格"" default=""清凉风格""}女装。",https://youmind.com/zh-CN/prompts/product-inspired-fashion-line-17078,CC BY 4.0,
YouMind web detail,产品营销,动漫角色服装解构,"拆解角色服装，生成服装设计图，并套用在普通东亚女性身上，{argument name=""比例"" default=""3:2""}",https://youmind.com/zh-CN/prompts/anime-clothing-deconstruction-diagram-17332,CC BY 4.0,
YouMind web detail,产品营销,古典油画时尚分析,"拆解图中核心角色的穿搭，生成服装设计图，{argument name=""比例"" default=""3:2""}",https://youmind.com/zh-CN/prompts/liberty-leading-fashion-design-17335,CC BY 4.0,
YouMind web detail,产品营销,复古中式餐饮徽章 Logo,"请根据用户输入的【{argument name=""品牌名"" default=""品牌名 / 项目名""}】【{argument name=""产品名"" default=""副标题 / 产品名""}】【类型 / 行业】【地域风味】【品牌定位】【核心关键词】【核心图形】【核心食物 / 品类元素】【情绪气质】【主色调】【辅助色】【画幅比例】，设计一个高完成度的「国潮复古餐饮徽章 Logo / Chinese Retro",https://youmind.com/zh-CN/prompts/retro-chinese-catering-logo-badge-21340,CC BY 4.0,可能涉及Logo/标识
YouMind web detail,产品营销,怀旧电影票根提示词,"{argument name=""电影名称"" default=""荆轲刺秦""}电影票根，{argument name=""图案"" default=""匕首地图展开图案""}，文案""{argument name=""文案"" default=""图穷匕见""}""",https://youmind.com/zh-CN/prompts/nostalgic-movie-ticket-stub-15928,CC BY 4.0,
YouMind web detail,产品营销,技术无人机工程蓝图,"{argument name=""产品"" default=""四轴无人机""} 带尺寸工程图，包括不限于下面这些内容，记得角落做一些产品概念图

三视图：主视图、俯视图、左视图，用二维表达三维结构
零件图：每个零件单独画，带尺寸、孔位、材料、公差
装配图：说明各零件怎么装在一起
爆炸图 / 爆炸装配图：把零件拆开排布，方便看结构关系
剖视图：把内部结构切开表达
BOM 表：物料清单，写明零件名称、数量、规格
尺寸标注图：把可制造、可复刻需要的关键尺寸写全",https://youmind.com/zh-CN/prompts/4-axis-drone-blueprint-15198,CC BY 4.0,
YouMind web detail,产品营销,暗黑古风包装设计,"{argument name=""人物"" default=""潘金莲""}同款{argument name=""产品"" default=""砒霜""}包装盒设计，古风暗黑系，{argument name=""主题"" default=""水浒""}周边文创产品",https://youmind.com/zh-CN/prompts/dark-ancient-chinese-packaging-14761,CC BY 4.0,
YouMind web detail,产品营销,泳装时尚杂志广告,"泳装时尚杂志广告页面，4:3 ，日本模特， S型曲线，{argument name=""颜色"" default=""蓝色""}色系。（变换姿势和风格，四宫格展示）",https://youmind.com/zh-CN/prompts/fashion-magazine-swimwear-layout-21075,CC BY 4.0,
YouMind web detail,产品营销,皇家香水广告提示词,"{argument name=""人物"" default=""武则天""}同款皇后香水广告，龙纹金瓶，暗黑宫廷氛围感大片",https://youmind.com/zh-CN/prompts/empress-perfume-dark-palace-14748,CC BY 4.0,
YouMind web detail,产品营销,精致浮雕刺绣插画,"精致立体刺绣风插画，浅浮雕纤维艺术效果，纯净「{argument name=""底色"" default=""蚕丝白 + 奶白""}」底色，细腻丝线质感。画面为{argument name=""主体"" default=""数只小鸟""}停在蜿蜒花枝上，周围点缀{argument name=""点缀色"" default=""粉白、浅桃、珊瑚粉、淡金色""}花朵与叶片，构图轻盈雅致、留白充足。鸟儿羽毛以奶白、浅蓝、淡粉、浅金丝线刺绣表现，花枝纤细自然，花朵层层叠线，整体呈现高级手工刺绣、丝线堆绣、柔和光影、细节丰富、温柔清新的艺术效果。",https://youmind.com/zh-CN/prompts/relief-embroidery-bird-floral-16299,CC BY 4.0,
YouMind web detail,产品营销,身姿丰满的成熟中国模特泳装照,"丰腴身材，S曲线，轮廓饱满，{argument name=""模特"" default=""中国成熟美女""}模特，{argument name=""服装"" default=""泳装""}",https://youmind.com/zh-CN/prompts/mature-chinese-swimwear-model-21876,CC BY 4.0,
YouMind web detail,产品营销,迭代式电影海报提示词,"第一轮：{argument name=""产品链接"" default=""https://t.co/KCaX1FvRqz""} 从这个网站以及网络获取这个产品的信息，并生成能打动用户的宣传海报
第二轮：太美了，参考电影 {argument name=""电影1"" default=""her""} 的配色吧
第三轮：wow 太酷了，再用 {argument name=""电影2"" default=""银翼杀手2049 joi""} 的风格来一版本吧
第四轮：再以{argument name=""电影3"" default=""2001太空漫游""}的风格来一个版本吧",https://youmind.com/zh-CN/prompts/cinematic-poster-iterations-14336,CC BY 4.0,
YouMind web detail,产品营销,逼真的比基尼模特摄影,"{argument name=""泳装类型"" default=""泳装""}，{argument name=""比例"" default=""3:4""}，{argument name=""模特"" default=""日本模特""}， S型曲线，自然光线，真实摄影感",https://youmind.com/zh-CN/prompts/realistic-bikini-model-photography-21078,CC BY 4.0,
YouMind web detail,产品营销,高级时装秀提示词,"{argument name=""角色"" default=""虞姬""}试穿高定礼服，{argument name=""衣服描述"" default=""红色拖尾长裙佩剑""}，{argument name=""地点"" default=""巴黎秀场""}聚光灯下",https://youmind.com/zh-CN/prompts/high-fashion-runway-spotlight-15920,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,世界文明时空地图,"可视化展示 {argument name=""主题"" default=""世界文明 5000 年时空图""}，时间、空间维度都要有，科普风，细节准确",https://youmind.com/zh-CN/prompts/world-civilization-spatiotemporal-map-15547,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,中医经络信息图,"{argument name=""经脉名称"" default=""手太阴肺经""}经络腧穴科普图，仙侠国风半写实动漫插画风格，水墨晕染意境，人物设定：{argument name=""角色原型"" default=""小乔""}，姿态专为展露【对应解剖区域】设计，使该区域所有穴位可见且无遮挡，穴位可视化（强精准约束）：{argument name=""穴位光影颜色"" default=""阴经：蓝白冷光 / 阳经：橙金热光""}发光穴位光点，每个光点严格锚定至对应解剖标志（骨性凹陷/横纹/肌腱间隙），【颜色】流光连线沿经脉标准走向连接所有穴位，阴经走手臂屈侧/腿部内侧，阳经走手臂伸侧/腿部外侧，五腧穴遵守分布规律：井穴在甲角、荥输在掌跖、经原在腕踝、合穴在肘膝，特定穴光点直径为普通穴1.5倍，发光强度加倍，相邻穴位间距按同身寸比例分布，不得任意压缩，穴位标注（逐一列出）：【按经脉循行顺序逐穴列出，格式：穴名[属性]】引线从光点中心引出，不得交叉，标注依经脉走向左右交替排布，解剖精准负向约束：禁止穴位出现在骨骼实体表面，禁止经络连线越过阴阳界限，禁止相邻穴位合并为单一光点，禁止标注引线与目标穴位错位，禁止任何穴位偏离其解剖标志超过0.5寸，背景：温暖羊皮纸肌理，淡雅水墨意境，标题栏：【左/右】上角竖排，灰蓝底色白字""{argument name=""经脉全名"" default=""手太阴肺经""}""，品质：小红书科普信息图标准，人物美感与穴位精准度双优先",https://youmind.com/zh-CN/prompts/chinese-medicine-meridian-infographic-16815,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,信息图 / 教育视觉图,中国朝代信息图,"{argument name=""主题"" default=""中国朝代""}时间长河信息图，波浪形时间轴配小图标，{argument name=""版式"" default=""竖版设计""}",https://youmind.com/zh-CN/prompts/chinese-dynasty-river-timeline-15196,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,传统手相分析信息图,"你现在是一位{argument name=""角色"" default=""专业的中国传统手相研究者""}，熟读《麻衣相法》《柳庄相法》《水镜神相》等经典著作。请根据我上传的这张手相图片，分析掌纹特征并生成一张中国传统命理风格的手相分析信息图。分析时可以关注：- 主要掌纹（生命线、智慧线、感情线、事业线、财运线）的走向和特征 - 手型特征和五行属性 - 性格天赋和核心特质 - 事业、财运、感情、健康等人生维度 - 可能的人生关键转折期 信息图风格建议：- 中国传统命理美学，可以用{argument name=""视觉风格"" default=""水墨风、金色点缀""} - 在图中使用我上传的手相照片作为主视觉 - 可以在手相照片上标注主要掌纹位置 - 用传统符号和图案装饰（如五行、八卦、祥云等） - 布局清晰，信息分层展示 - 整体氛围神秘而专业 请基于我上传的手相照片，分析并生成这张信息图。",https://youmind.com/zh-CN/prompts/traditional-palmistry-analysis-poster-18812,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,博物馆风格信息图解拆解,"请根据【主题：{argument name=""主题"" default=""汉服""}】自动生成一张“博物馆图鉴式中文拆解信息图”。

要求整张图兼具真实写实主视觉、结构拆解、中文标注、材质说明、纹样寓意、色彩含义和核心特征总结。你需要根据【主题】自动判断最合适的主体对象、服饰体系、器物结构、时代风格、关键部件、材质工艺、颜色方案与版式结构，用户无需再提供其他信息。

整体风格应为：国家博物馆展板、历史服饰图鉴、文博专题信息图，而不是普通海报、古风写真、电商详情页或动漫插画。背景采用米白、绢纸白、浅茶色等纸张质感，整体高级、克制、专业、可收藏。

版式固定为：
- 顶部：中文主标题 + 副标题 + 导语
- 左侧：结构拆解区，中文引线标注关键部件，并配局部特写
- 右上：材质 / 工艺 / 质感区，展示真实纹理小样并附说明
- 右中：纹样 / 色彩 / 寓意区，展示主色板、纹样样本和文化解释
- 底部：穿着顺序 / 构成流程图 + 核心特征总结

若主题适合人物展示，则以真实人物全身站姿为中央主体；若更适合器物或单体结构，则改为中心主体拆解图，但整体仍保持完整中文信息图形式。所有文字必须为简体中文，清晰、规整、可读，不要乱码、错字、英文或拼音。重点突出真实结构、材质差异、文化说明与图鉴气质。",https://youmind.com/zh-CN/prompts/museum-style-infographic-breakdown-13977,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,历史事件地图插画师,"历史事件地图插图师

您是一位专业的历史信息图表设计师。根据用户指定的【主题】历史内容，生成一个纵向的、两部分的地图和场景插图，匹配参考图像的水彩/插图风格。

布局结构：
1. 上半部分：

详细的地图，展示历史事件的路线、关键地点和方向箭头
清晰标注城市、地区和水体名称
标注主要战役地点和重要驿站
2. 下半部分：

生动、戏剧性的场景插图
描绘该历史事件的关键时刻（战役、行军、重大事件等）
3. 标题/标头：

粗体标题显示""{argument name=""历史事件"" default=""甲午中日战争（大写）""}""
包含副标题和日期
视觉风格要求：
温暖的水彩插图纹理
历史细节准确
清晰的排版设计
纵向格式
4K超高清分辨率
直接图像生成

主题：{argument name=""主题"" default=""甲午中日战争""}
比例：{argument name=""比例"" default=""3:4""}",https://youmind.com/zh-CN/prompts/historical-map-infographic-17330,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,历史人物日历提示词,"历史{argument name=""人物类别"" default=""名臣""}日历，365天每天一位历史人物名言配插画肖像",https://youmind.com/zh-CN/prompts/historical-figure-daily-calendar-15934,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,古典书法卷轴提示词,"结合{argument name=""作品内容"" default=""王羲之的《兰亭集序》""}里的内容，生成一副书法帖图片，要求图片背景符合{argument name=""背景意境"" default=""《兰亭集序》的意境""}，背景图可以使用蒙版，前景是{argument name=""前景内容"" default=""《兰亭集序》""}",https://youmind.com/zh-CN/prompts/lantingji-xu-scroll-13859,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,工程草图美学,"-  纯白色背景，大量留白
- 工程图纸线条风格（细腻、精确）
- 手写体标题（深灰色）
- 工程标注方式展示步骤
- 淡蓝色、淡绿色、淡橙色水彩点缀（高透明度）
- 类似苹果/特斯拉产品设计手稿的现代感
- 简洁图标配合步骤说明
- 清爽、专业、科技感",https://youmind.com/zh-CN/prompts/engineering-sketch-aesthetic-16525,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,手绘风格信息图卡片提示词,"创作一张手绘风格的信息图卡片，比例为9:16竖版。卡片主题鲜明，背景为带有纸质肌理的米色或米白色，整体设计体现质朴、亲切的手绘美感。

卡片上方以红黑相间、对比鲜明的大号毛笔草书字体突出标题，吸引视觉焦点。文字内容均采用中文草书，整体布局分为2至4个清晰的小节，每节以简短、精炼的中文短语表达核心要点。字体保持草书流畅的韵律感，既清晰可读又富有艺术气息。

卡片中点缀简单、有趣的手绘插画或图标，例如人物或象征符号，以增强视觉吸引力，引发读者思考与共鸣。整体布局注意视觉平衡，预留足够的空白空间，确保画面简洁明了，易于阅读和理解。

主题是：“{argument name=""主题内容"" default=""做IP是长期复利，坚持每日出摊，持续做，肯定会有结果，因为99%都坚持不住的。""}”",https://youmind.com/zh-CN/prompts/hand-drawn-infographic-card-14744,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,手绘风格照片标注,"请观察照片中的元素、并为每个物件加上有意义的 手绘风注解。请填写照片中的物品。
描述规则：•使用像{argument name=""画笔颜色"" default=""白色""}笔画的细线手绘线条•一笔画风格、随性、略带不均匀感•沿着物件外围加上描边轮廓•用箭头或虚线做出视线引导
文字规则：•手写风格字体（{argument name=""字体风格"" default=""日系可爱感""}）•句子简短、像自言自语的小碎念•语气偏日记感、带一点情绪
注解生成规则：不要过度装饰，保留空白空间",https://youmind.com/zh-CN/prompts/japanese-hand-drawn-photo-annotation-17326,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,技术动画分镜网格,"单色灰度插画、3D渲染角色、清晰的教学参考表、白色背景、漫画风格网格布局、技术图表美感。

[布局]
4×4 网格布局，共16个面板。每个面板由细黑边框分隔。单元格编号1-16，面板大小一致。

[角色]
图像1（同一角色在所有面板中保持一致）

[面板结构-每个单元格]

左上角：加粗数字徽章+英文标题文本
中间：全身角色姿势插画
左下角：英文描述文本（3-4行）
覆盖层：显示运动流向和方向的方向箭头

[箭头/运动指示]
曲线箭头、直线箭头和圆形旋转指示器放在角色周围，显示运动流向。

[渲染风格]
高度细节的3D雕塑风格、柔和摄影棚灯光、细微阴影、无色调、灰度阴影、干净线稿、游戏概念艺术质量。

[负面]
无背景场景、无色调、无其他角色、无复杂背景。",https://youmind.com/zh-CN/prompts/technical-animation-storyboard-grid-17850,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,技术蓝图信息图风格,"""{argument name=""主题"" default=""[对象]""}的高级技术信息图。在一张专业且逼真的新照片中重新诠释主题，照片干净明亮，背景更合适且更具美感。保持物品作为真实照片，而非插图。添加一个技术蓝图风格的叠加图，包含白线、箭头、尺寸、标签以及零件、材料、尺寸 and 功能的小型示意图。清晰、优雅且信息丰富的文章。在左上角放置一个写有“{argument name=""标签内容"" default=""OBJECT""}”的草图框。1：1 维度。""",https://youmind.com/zh-CN/prompts/technical-blueprint-infographic-15239,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,教育课堂场景提示词,"生成一张真实的大学教室照片，iPhone16质感，{argument name=""老师"" default=""XX老师""}在教{argument name=""学科知识"" default=""XX知识""}，黑板上有详细而清晰的粉笔介绍，有图形辅助理解，不需要同学",https://youmind.com/zh-CN/prompts/realistic-university-classroom-chalkboard-15190,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,信息图 / 教育视觉图,数学可视化信息图提示词,"请创作一张关于「{argument name=""知识点"" default=""数学概念/知识点""}」的数学可视化信息图，目标是帮助读者直观理解：它是什么、为什么成立、几何/结构直觉是什么、在不同场景下如何表现。画面要像高质量数学讲义 + 手绘教育海报，优雅、清晰、信息丰富，但不要杂乱。

视觉风格：{argument name=""画面比例"" default=""竖版或横版均可""}，干净的浅色纸张背景，深蓝标题，黑色/深灰正文线条，搭配少量优雅的蓝色、青绿色、金色、红色强调色。使用圆角卡片、细线边框、编号标签、手绘箭头、局部放大框和总结栏。整体要美观、平衡、有学术感，让人一眼看懂这个概念的“结构”和“为什么”。",https://youmind.com/zh-CN/prompts/hand-drawn-math-infographic-16260,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,极简教育信息图模板,"一张干净的教育类信息图海报，讲解「{argument name=""知识主题"" default=""知识主题""}」，

【整体风格】
现代极简UI风格，
背景使用柔和浅色（如奶油色 #FAF7F2 / 浅灰蓝），
配色克制、舒适，适合长时间阅读，

【核心要求（关键）】
根据“知识主题”的信息结构，自然组织内容模块，
不要强制固定模块数量或顺序，
优先保证信息逻辑清晰，而不是形式对称，

【布局（自适应）】
- 使用网格布局（自动选择 2列 / 3列 / 不规则分布）
- 卡片数量根据内容自动调整（通常 5–9 个）
- 信息密度高的模块可适当放大（视觉权重更高）
- 简单内容模块可缩小或合并

【卡片设计】
- 白色卡片（#FFFFFF）
- 圆角 + 轻微阴影（柔和层级）
- 保持统一间距和对齐

【每个信息模块包含】
- 简洁插图（统一风格）
- 清晰标题（强层级）
- 1–3句核心说明（避免冗长）
- 必要时提供示例 / 对比 / 小结

【内容组织原则（重点）】
根据主题自动选择合适结构，例如：
- 概念类 → 定义 + 原理 + 特点 + 示例
- 对比类 → A vs B（对照结构）
- 流程类 → 步骤 / 流程图
- 系统类 → 组成部分 + 关系
- 技能类 → 方法 + 技巧 + 常见误区

【视觉层级】
- 标题 > 模块标题 > 正文 > 辅助信息
- 重要信息可用颜色或图标强调

【配色建议】
- 主色：根据主题选择（科技=蓝，学习=绿，警告=橙）
- 辅色：1–2种即可
- 避免高饱和、避免花哨

【风格要求】
- 大量留白，呼吸感强
- 图标统一（线性或扁平）
- 高可读性优先
- 教学导向清晰

【额外优化（可选）】
- 可以加入：对比块 / 流程箭头 / 结构图
- 可以有一个“核心总结”模块作为视觉收尾",https://youmind.com/zh-CN/prompts/minimalist-educational-infographic-16270,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,校园教育报纸,"1、生成一张{argument name=""主题"" default=""校园日报""}，主题{argument name=""内容"" default=""AI教育""}
2、生成一张{argument name=""餐厅类型"" default=""潮菜馆""}菜单图
3、生成{argument name=""教材版本"" default=""人教版小学三年级语文""}课本的一页
4、生成一张2026年4月18日的老黄历",https://youmind.com/zh-CN/prompts/minimalist-document-layouts-13704,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,水墨风演示 Slides,"Title: {argument name=""标题"" default=""在此输入幻灯片标题""}

Key Points:
- [要点 1：简洁的描述]
- [要点 2：核心数据或事实]
- [要点 3：关键结论]

Visual Elements: 
[描述视觉元素，例如：纹理宣纸背景 (Textured rice paper background)、水墨山水 (Ink-wash motifs)、简约的圆圈 (Enso circle)、红色印章 (Red seal mark)、雾气效果 (Mist-grey effects)]。
整体风格应保持 {argument name=""视觉风格"" default=""Quiet / Restrained / Wabi-Sabi / Contemporary East-Asian Luxury""}。

Layout Preference: 
[布局说明，例如：左右分割 (Split layout)、居中对齐 (Centered layout)、文字居左且右侧留白 (Left-aligned text with negative space)]。

Text Hierarchy: 
[文字层级，例如：标题使用大号衬线字体 (Large Display Serif)，正文使用易读的衬线字体 (Body Serif)，确保视觉平衡和清晰的阅读顺序]。

Continuity Note: 
[延续性说明，例如：保持与前一页相同的背景纹理和色调 (#F5F0E8, #2C3E2D)，使用相似的印章位置以维持视觉一致性]。",https://youmind.com/zh-CN/prompts/ink-wash-slides-layout-template-19268,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,逼真的教科书桌面场景,"书桌上摆着两本摊开的书，一本书是{argument name=""第一本书"" default=""小学语文课本""}，一本是{argument name=""第二本书"" default=""小学数学课本""}，课本内容清晰。",https://youmind.com/zh-CN/prompts/realistic-textbook-desk-scene-13989,CC BY 4.0,
YouMind web detail,信息图 / 教育视觉图,逼真的黑板文字渲染,"手写在教室黑板上的{argument name=""文字内容"" default=""出师表全文""}，真实感的粉笔字迹，{argument name=""光照"" default=""晴朗白天""}用{argument name=""拍摄设备"" default=""iPhone手机""}实拍",https://youmind.com/zh-CN/prompts/realistic-chalkboard-handwriting-13982,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,信息图 / 教育视觉图,食物生命周期信息图提示词,"以“{argument name=""食物名称"" default=""大蒜""}的一生”为主题的科普信息图。

画面中必须是“一个完整的单体食物”（如一个土豆 / 一把香蕉 / 一头大蒜），
通过横向切片的方式，表现同一个食物在不同时间阶段的变化，而不是多个不同食物拼接。

食物主体保持结构连续、形状一致，只是在不同切片区域呈现不同成熟度（像时间被切开）。

画面为竖版3:4比例，主体居中横向展开，被均匀分割为4-6段：

从左到右：未成熟 → 成熟 → 过熟 → 变质

每一段体现真实变化：

颜色变化（青→黄→黑等）
质地变化（饱满→软化→皱缩→腐坏）
特征变化（发芽、出水、霉变等）

每个阶段配文字说明：

阶段名称
外观特点
内部变化（糖分/淀粉/水分变化）
食用建议（推荐/适合烹饪/不可食用）

设计风格：

极简浅色背景（米色）
高真实感摄影风格
清晰分割线（时间切片感）
中文科普排版，小红书风格
适当使用⚠️✔️等标识

画面顶部标题：“{argument name=""食物名称"" default=""大蒜""}的一生”

关键要求：必须表现为“同一个食物随时间变化的切片”，而不是多个独立个体拼接",https://youmind.com/zh-CN/prompts/food-lifecycle-time-slices-14756,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,团体 / 情侣,90 年代中国毕业照提示词,"{argument name=""年代"" default=""90年代""}{argument name=""场景"" default=""中国高中在教室拍的毕业合照""}",https://youmind.com/zh-CN/prompts/90s-chinese-graduation-classroom-15540,CC BY 4.0,
